simulation,wins,losses,actual_win_rate,final_capital,total_return,max_drawdown,max_losing_streak,profitable
246,425,375,0.53125,11768.349618932689,0.17683496189326897,-0.215271213680843,8,True
247,423,377,0.52875,11211.342848728726,0.12113428487287248,-0.2837989160350086,9,True
248,390,410,0.4875,5037.346384355162,-0.49626536156448386,-0.552912734708932,10,False
249,416,384,0.52,9461.388689398613,-0.05386113106013868,-0.3439595144555134,9,False
250,396,404,0.495,5826.068687831523,-0.41739313121684773,-0.43664087570473475,9,False
251,395,405,0.49375,5686.520856474505,-0.4313479143525495,-0.5107154271175796,9,False
252,418,382,0.5225,9931.453482406294,-0.006854651759370611,-0.27705459154834444,10,False
253,446,354,0.5575,19580.50146790263,0.9580501467902631,-0.23683302517794258,13,True
254,410,390,0.5125,8180.5235501369,-0.18194764498631,-0.4596938359688568,9,False
255,424,376,0.53,11486.470403982252,0.14864704039822518,-0.295701281833725,7,True
256,429,371,0.53625,12966.758395329949,0.2966758395329949,-0.2264507910818836,8,True
257,414,386,0.5175,9013.572493740412,-0.09864275062595884,-0.4196669402919698,8,False
258,426,374,0.5325,12057.146180032601,0.20571461800326007,-0.3635343622398217,6,True
259,422,378,0.5275,10942.805235293496,0.09428052352934957,-0.26075237729806544,7,True
260,416,384,0.52,9461.388689398604,-0.05386113106013968,-0.2974365214523239,12,False
261,404,396,0.505,7073.059542446317,-0.2926940457553683,-0.41107352722367907,9,False
262,410,390,0.5125,8180.523550136889,-0.1819476449863111,-0.3267105811629063,9,False
263,430,370,0.5375,13284.96403626036,0.32849640362603605,-0.22194138742030123,8,True
264,396,404,0.495,5826.068687831517,-0.4173931312168483,-0.4798548314245724,13,False
265,405,395,0.50625,7246.633181780383,-0.2753366818219617,-0.4191689861034995,9,False
266,411,389,0.51375,8381.274474928958,-0.1618725525071042,-0.3705351640196626,12,False
267,408,392,0.51,7793.33187511151,-0.220666812488849,-0.4100198821134705,8,False
268,426,374,0.5325,12057.146180032596,0.20571461800325963,-0.15900303032116214,7,True
269,424,376,0.53,11486.470403982283,0.1486470403982283,-0.33959699096451623,8,True
270,396,404,0.495,5826.068687831526,-0.4173931312168474,-0.5757513991016505,8,False
271,435,365,0.54375,14997.028059125365,0.4997028059125366,-0.21195403790299805,6,True
272,402,398,0.5025,6738.285153617843,-0.32617148463821566,-0.49801612173000953,9,False
273,433,367,0.54125,14287.20498007343,0.4287204980073429,-0.3093688849635924,10,True
274,420,380,0.525,10424.872237171521,0.04248722371715208,-0.4286009517899717,6,True
275,433,367,0.54125,14287.204980073368,0.4287204980073367,-0.17194986571371418,7,True
276,416,384,0.52,9461.388689398604,-0.05386113106013968,-0.2889316912554103,10,False
277,427,373,0.53375,12353.029839698136,0.23530298396981353,-0.21945647958783387,7,True
278,401,399,0.50125,6576.8876262909625,-0.34231123737090374,-0.400945423788971,8,False
279,427,373,0.53375,12353.029839698153,0.2353029839698153,-0.2871603024875595,7,True
280,431,369,0.53875,13610.978477727682,0.3610978477727682,-0.26198801184898657,7,True
281,433,367,0.54125,14287.204980073404,0.42872049800734047,-0.23767827416463183,9,True
282,416,384,0.52,9461.388689398604,-0.05386113106013968,-0.3086427486590909,9,False
283,417,383,0.52125,9693.5721820043,-0.03064278179957003,-0.3484467856080836,9,False
284,415,385,0.51875,9234.76652890313,-0.076523347109687,-0.3696298403467192,7,False
285,454,346,0.5675,23771.4418030627,1.3771441803062698,-0.2173442173058482,7,True
286,429,371,0.53625,12966.758395329945,0.2966758395329945,-0.44487301198202633,9,True
287,409,391,0.51125,7984.581074695288,-0.20154189253047117,-0.3725031423293502,10,False
288,435,365,0.54375,14997.02805912542,0.4997028059125419,-0.18841363542998824,7,True
289,403,397,0.50375,6903.643393565527,-0.3096356606434473,-0.3988344300912816,8,False
290,402,398,0.5025,6738.285153617824,-0.32617148463821755,-0.48473677280002636,8,False
291,412,388,0.515,8586.951848933919,-0.14130481510660808,-0.39912661651782444,8,False
292,420,380,0.525,10424.87223717152,0.042487223717151856,-0.3454633298029809,7,True
293,416,384,0.52,9461.38868939859,-0.05386113106014112,-0.3067718371631989,6,False
294,424,376,0.53,11486.470403982245,0.14864704039822452,-0.3126102624562672,9,True
295,438,362,0.5475,16128.430109996094,0.6128430109996095,-0.26188773463682,6,True
296,424,376,0.53,11486.470403982234,0.1486470403982234,-0.2414622674855934,11,True
297,417,383,0.52125,9693.5721820043,-0.03064278179957003,-0.3090873286704531,11,False
298,424,376,0.53,11486.470403982248,0.14864704039822474,-0.3050994810107851,11,True
299,434,366,0.5425,14637.814521732298,0.46378145217322975,-0.1936190948649793,6,True
300,445,355,0.55625,19111.50313246662,0.9111503132466621,-0.22661663792790288,12,True
301,415,385,0.51875,9234.766528903148,-0.07652334710968511,-0.3167015365032,7,False
302,418,382,0.5225,9931.453482406301,-0.006854651759369834,-0.5004113572237929,8,False
303,439,361,0.54875,16524.223513704485,0.6524223513704484,-0.23582300152437508,6,True
304,438,362,0.5475,16128.430109996058,0.6128430109996057,-0.38681891117656764,9,True
305,395,405,0.49375,5686.520856474512,-0.4313479143525488,-0.46151796559722835,9,False
306,443,357,0.55375,18206.938178309265,0.8206938178309264,-0.2077453747417911,7,True
307,431,369,0.53875,13610.978477727707,0.36109784777277065,-0.22301428956723257,8,True
308,420,380,0.525,10424.87223717155,0.042487223717154965,-0.2248841929529264,6,True
309,423,377,0.52875,11211.342848728731,0.12113428487287314,-0.23609063500636573,11,True
310,401,399,0.50125,6576.887626290961,-0.34231123737090396,-0.4182422172439567,9,False
311,408,392,0.51,7793.331875111513,-0.22066681248884867,-0.4149303575467248,8,False
312,402,398,0.5025,6738.285153617832,-0.32617148463821677,-0.5229638545708987,9,False
313,419,381,0.52375,10175.172415418692,0.017517241541869177,-0.24977874320409132,9,True
314,432,368,0.54,13944.993348534204,0.3944993348534205,-0.22144073180754975,7,True
315,440,360,0.55,16929.72972996516,0.6929729729965157,-0.29203607628740436,9,True
316,415,385,0.51875,9234.766528903167,-0.07652334710968334,-0.31869175129398863,11,False
317,418,382,0.5225,9931.453482406301,-0.006854651759369834,-0.3375778496261653,6,False
318,404,396,0.505,7073.059542446321,-0.29269404575536795,-0.45143815899830586,7,False
319,392,408,0.49,5287.6139997342,-0.47123860002658,-0.5210398781735517,8,False
320,418,382,0.5225,9931.453482406287,-0.0068546517593713885,-0.28883507500959626,7,False
321,440,360,0.55,16929.729729965136,0.6929729729965137,-0.16439712736582068,6,True
322,413,387,0.51625,8797.67656774357,-0.12023234322564291,-0.3750105117328434,10,False
323,400,400,0.5,6419.355943349343,-0.3580644056650657,-0.4539385689577695,7,False
324,422,378,0.5275,10942.805235293492,0.09428052352934913,-0.2313682331459771,8,True
325,439,361,0.54875,16524.223513704495,0.6524223513704495,-0.2799173862318286,6,True
326,422,378,0.5275,10942.805235293492,0.09428052352934913,-0.33757784962616666,11,True
327,425,375,0.53125,11768.349618932663,0.1768349618932663,-0.2816503459238615,7,True
328,422,378,0.5275,10942.805235293505,0.09428052352935046,-0.28165034592386107,7,True
329,408,392,0.51,7793.331875111532,-0.2206668124888468,-0.2907543949463328,10,False
330,410,390,0.5125,8180.523550136914,-0.18194764498630855,-0.3183069037337395,7,False
331,370,430,0.4625,3101.862422430332,-0.6898137577569667,-0.7336406191441007,8,False
332,380,420,0.475,3952.8667392661537,-0.6047133260733846,-0.6348286824935327,8,False
333,407,393,0.50875,7606.663536564678,-0.23933364634353216,-0.40788177604214204,8,False
334,411,389,0.51375,8381.274474928963,-0.16187255250710364,-0.44724142594448246,10,False
335,441,359,0.55125,17345.18711223899,0.7345187112238989,-0.2764650110429774,7,True
336,423,377,0.52875,11211.34284872872,0.12113428487287203,-0.2811469142187012,12,True
337,423,377,0.52875,11211.342848728726,0.12113428487287248,-0.2065890647582247,8,True
338,406,394,0.5075,7424.466336829104,-0.2575533663170896,-0.4151476879264765,7,False
339,390,410,0.4875,5037.346384355165,-0.4962653615644834,-0.5505507653786708,11,False
340,430,370,0.5375,13284.964036260333,0.3284964036260334,-0.18841363542998957,7,True
341,420,380,0.525,10424.87223717152,0.042487223717151856,-0.40199370711114324,7,True
342,397,403,0.49625,5969.041037928183,-0.40309589620718167,-0.48472582648323526,7,False
343,417,383,0.52125,9693.572182004278,-0.03064278179957214,-0.42251448764935495,6,False
344,416,384,0.52,9461.388689398627,-0.053861131060137235,-0.34528544767456026,8,False
345,446,354,0.5575,19580.50146790262,0.958050146790262,-0.19664004794829193,8,True
346,449,351,0.56125,21057.688776649593,1.1057688776649592,-0.17051594555234895,10,True
347,412,388,0.515,8586.951848933924,-0.14130481510660753,-0.3422875161339358,8,False
348,400,400,0.5,6419.355943349324,-0.3580644056650676,-0.4046727268173439,7,False
349,422,378,0.5275,10942.805235293503,0.09428052352935024,-0.2924763048819946,9,True
350,421,379,0.52625,10680.699719315511,0.06806997193155118,-0.3040852611096623,16,True
351,411,389,0.51375,8381.274474928947,-0.1618725525071053,-0.23955646991690027,6,False
352,412,388,0.515,8586.9518489339,-0.14130481510660997,-0.3535184985331038,11,False
353,410,390,0.5125,8180.523550136909,-0.1819476449863091,-0.28199948770599004,9,False
354,433,367,0.54125,14287.204980073391,0.42872049800733913,-0.3390962934085011,9,True
355,415,385,0.51875,9234.766528903163,-0.07652334710968367,-0.34818116058217286,8,False
356,411,389,0.51375,8381.274474928947,-0.1618725525071053,-0.43289466267709686,10,False
357,441,359,0.55125,17345.187112239008,0.7345187112239007,-0.17481027391445358,8,True
358,438,362,0.5475,16128.430109996114,0.6128430109996115,-0.18491890236123765,10,True
359,447,353,0.55875,20061.009072762146,1.0061009072762146,-0.20196387720031395,9,True
360,407,393,0.50875,7606.663536564691,-0.23933364634353094,-0.2842442666892957,9,False
361,419,381,0.52375,10175.172415418721,0.017517241541872064,-0.3320947172440416,7,True
362,427,373,0.53375,12353.02983969818,0.23530298396981797,-0.32963578995840315,8,True
363,425,375,0.53125,11768.349618932685,0.17683496189326853,-0.2049991315985178,6,True
364,424,376,0.53,11486.470403982268,0.14864704039822674,-0.24581531204192397,10,True
365,436,364,0.545,15365.05673523033,0.5365056735230329,-0.2551126408168962,7,True
366,418,382,0.5225,9931.453482406274,-0.00685465175937261,-0.23205488934485574,7,False
367,448,352,0.56,20553.30838575065,1.055330838575065,-0.16272264487946408,7,True
368,410,390,0.5125,8180.523550136894,-0.18194764498631055,-0.38139413482871787,10,False
369,437,363,0.54625,15742.116874495823,0.5742116874495824,-0.14733032031585114,7,True
370,424,376,0.53,11486.47040398223,0.14864704039822296,-0.255011429415245,9,True
371,407,393,0.50875,7606.663536564676,-0.23933364634353238,-0.3525378415403654,5,False
372,437,363,0.54625,15742.11687449579,0.5742116874495791,-0.29115479718337756,7,True
373,414,386,0.5175,9013.572493740441,-0.09864275062595584,-0.3975952182111654,10,False
374,410,390,0.5125,8180.523550136912,-0.1819476449863089,-0.34300201147746234,7,False
375,384,416,0.48,4355.399834020944,-0.5644600165979057,-0.6114491580357919,8,False
376,425,375,0.53125,11768.349618932656,0.17683496189326564,-0.2494139334552058,7,True
377,379,421,0.47375,3858.186430697187,-0.6141813569302813,-0.623005064108751,10,False
378,400,400,0.5,6419.35594334933,-0.35806440566506703,-0.41529416759100435,14,False
379,422,378,0.5275,10942.80523529352,0.09428052352935201,-0.3862575986967405,8,True
380,404,396,0.505,7073.059542446321,-0.29269404575536795,-0.43863103781123014,9,False
381,395,405,0.49375,5686.520856474517,-0.43134791435254827,-0.5273027181600465,12,False
382,413,387,0.51625,8797.676567743578,-0.12023234322564225,-0.2512632150827906,9,False
383,402,398,0.5025,6738.285153617826,-0.32617148463821743,-0.6145865843624703,8,False
384,393,407,0.49125,5417.372614067915,-0.45826273859320854,-0.5291375671781832,9,False
385,399,401,0.49875,6265.59750887119,-0.373440249112881,-0.373440249112881,9,False
386,435,365,0.54375,14997.028059125403,0.49970280591254035,-0.1562024792531842,7,True
387,419,381,0.52375,10175.172415418696,0.01751724154186962,-0.4072718091463954,7,True
388,436,364,0.545,15365.056735230231,0.5365056735230231,-0.1926787269115402,11,True
389,438,362,0.5475,16128.430109996161,0.6128430109996161,-0.37541241369200584,9,True
390,421,379,0.52625,10680.69971931554,0.06806997193155406,-0.38799714663518026,14,True
391,409,391,0.51125,7984.581074695308,-0.20154189253046917,-0.2903130949614907,12,False
392,432,368,0.54,13944.993348534235,0.3944993348534236,-0.25932916863657873,9,True
393,420,380,0.525,10424.872237171534,0.04248722371715341,-0.4034455497027295,6,True
394,433,367,0.54125,14287.204980073408,0.4287204980073407,-0.27761763798915706,7,True
395,419,381,0.52375,10175.172415418672,0.01751724154186718,-0.3904904863962154,9,True
396,426,374,0.5325,12057.146180032632,0.20571461800326318,-0.25865115069266964,9,True
397,414,386,0.5175,9013.572493740408,-0.09864275062595917,-0.3670874390624863,9,False
398,401,399,0.50125,6576.887626290949,-0.3423112373709051,-0.4298211735165184,10,False
399,407,393,0.50875,7606.663536564675,-0.2393336463435325,-0.3454494247436538,9,False
400,409,391,0.51125,7984.5810746953,-0.20154189253046995,-0.37979119240514947,7,False
401,423,377,0.52875,11211.342848728753,0.12113428487287536,-0.28542545492535065,8,True
402,422,378,0.5275,10942.805235293512,0.09428052352935112,-0.3451450485544455,9,True
403,451,349,0.56375,22103.885951394892,1.2103885951394893,-0.19346330608534112,7,True
404,410,390,0.5125,8180.523550136924,-0.18194764498630756,-0.4962471930790141,9,False
405,408,392,0.51,7793.331875111531,-0.2206668124888469,-0.3922528684236716,11,False
406,418,382,0.5225,9931.45348240627,-0.006854651759372943,-0.28310221313361317,8,False
407,420,380,0.525,10424.872237171541,0.04248722371715408,-0.35755453893106837,9,True
408,432,368,0.54,13944.993348534173,0.39449933485341737,-0.18379339612883505,8,True
409,411,389,0.51375,8381.274474928952,-0.16187255250710475,-0.36813191392540223,9,False
410,415,385,0.51875,9234.766528903157,-0.07652334710968423,-0.3794672234471773,10,False
411,415,385,0.51875,9234.766528903136,-0.07652334710968645,-0.2842442666892959,9,False
412,417,383,0.52125,9693.572182004275,-0.030642781799572583,-0.38084100994246095,8,False
413,422,378,0.5275,10942.805235293503,0.09428052352935024,-0.23704037319753235,10,True
414,417,383,0.52125,9693.572182004275,-0.030642781799572583,-0.2565013422933994,8,False
415,427,373,0.53375,12353.029839698156,0.23530298396981553,-0.23211521269017799,8,True
416,416,384,0.52,9461.388689398611,-0.0538611310601389,-0.2104821312898889,7,False
417,384,416,0.48,4355.399834020957,-0.5644600165979043,-0.5815831748192587,7,False
418,397,403,0.49625,5969.041037928183,-0.40309589620718167,-0.5915263265019957,9,False
419,420,380,0.525,10424.872237171512,0.04248722371715119,-0.3653383153082461,8,True
420,416,384,0.52,9461.388689398604,-0.05386113106013968,-0.3467349085962659,6,False
421,402,398,0.5025,6738.285153617808,-0.3261714846382192,-0.4380849518118294,7,False
422,407,393,0.50875,7606.66353656467,-0.23933364634353305,-0.37357458181897185,8,False
423,426,374,0.5325,12057.146180032667,0.20571461800326674,-0.3269849557414062,8,True
424,414,386,0.5175,9013.572493740432,-0.09864275062595684,-0.33950725885485566,6,False
425,399,401,0.49875,6265.597508871185,-0.37344024911288154,-0.5382751116526765,7,False
426,435,365,0.54375,14997.028059125372,0.49970280591253724,-0.2478507354109829,7,True
427,412,388,0.515,8586.951848933923,-0.14130481510660775,-0.33551445376653166,9,False
428,388,412,0.485,4798.924164519503,-0.5201075835480496,-0.6280143861919605,9,False
429,415,385,0.51875,9234.766528903137,-0.07652334710968622,-0.39574056617334896,8,False
430,423,377,0.52875,11211.342848728746,0.12113428487287448,-0.3485864768447572,8,True
431,400,400,0.5,6419.355943349317,-0.35806440566506825,-0.43028579005310574,8,False
432,430,370,0.5375,13284.964036260333,0.3284964036260334,-0.20273943278488904,10,True
433,425,375,0.53125,11768.349618932667,0.17683496189326675,-0.3157972159110526,7,True
434,380,420,0.475,3952.8667392661555,-0.6047133260733845,-0.6503021520855206,7,False
435,441,359,0.55125,17345.18711223907,0.7345187112239069,-0.23598683899397122,6,True
436,423,377,0.52875,11211.342848728713,0.12113428487287137,-0.21327123769989687,7,True
437,447,353,0.55875,20061.009072762165,1.0061009072762164,-0.23280120157584472,6,True
438,454,346,0.5675,23771.441803062677,1.3771441803062676,-0.14259269989425716,8,True
439,425,375,0.53125,11768.349618932689,0.17683496189326897,-0.2226975282576299,7,True
440,408,392,0.51,7793.331875111528,-0.22066681248884723,-0.31602231026706784,7,False
441,403,397,0.50375,6903.64339356553,-0.30963566064344705,-0.4286336982007025,10,False
442,420,380,0.525,10424.87223717153,0.042487223717152967,-0.297697496174841,8,True
443,405,395,0.50625,7246.633181780391,-0.2753366818219609,-0.3702290744405349,10,False
444,426,374,0.5325,12057.146180032645,0.20571461800326452,-0.27851574730587214,7,True
445,415,385,0.51875,9234.766528903152,-0.07652334710968478,-0.2873948180381919,9,False
446,426,374,0.5325,12057.146180032652,0.20571461800326518,-0.3030695609362136,14,True
447,430,370,0.5375,13284.964036260373,0.3284964036260374,-0.1809641267021712,8,True
448,396,404,0.495,5826.068687831523,-0.41739313121684773,-0.5629846073227464,8,False
449,434,366,0.5425,14637.814521732318,0.46378145217323175,-0.37336842768819367,8,True
450,404,396,0.505,7073.059542446312,-0.29269404575536884,-0.40330494662878735,10,False
451,438,362,0.5475,16128.430109996072,0.6128430109996073,-0.24925297533545976,7,True
452,409,391,0.51125,7984.581074695293,-0.20154189253047072,-0.3125022585527678,11,False
453,426,374,0.5325,12057.146180032638,0.20571461800326385,-0.25994843422158687,8,True
454,409,391,0.51125,7984.5810746953075,-0.20154189253046928,-0.3616249947776914,9,False
455,433,367,0.54125,14287.204980073378,0.4287204980073378,-0.3682808050461286,9,True
456,419,381,0.52375,10175.172415418692,0.017517241541869177,-0.3931514856105254,8,True
457,409,391,0.51125,7984.581074695304,-0.2015418925304696,-0.4009110904950035,13,False
458,429,371,0.53625,12966.758395329958,0.2966758395329958,-0.3158509611595629,8,True
459,409,391,0.51125,7984.581074695294,-0.2015418925304706,-0.5153457926899151,9,False
460,381,419,0.47625,4049.870512756183,-0.5950129487243817,-0.6418178718577603,9,False
461,415,385,0.51875,9234.766528903152,-0.07652334710968478,-0.3489030854448819,8,False
462,416,384,0.52,9461.38868939864,-0.053861131060136014,-0.36157484543690255,6,False
463,425,375,0.53125,11768.349618932663,0.1768349618932663,-0.19974141581555804,11,True
464,398,402,0.4975,6115.521944821454,-0.3884478055178546,-0.5099732243836306,7,False
465,428,372,0.535,12656.174516087669,0.2656174516087668,-0.21342320042485308,8,True
466,426,374,0.5325,12057.146180032636,0.20571461800326363,-0.31214314090694006,7,True
467,407,393,0.50875,7606.663536564678,-0.23933364634353216,-0.3921354547010093,7,False
468,430,370,0.5375,13284.964036260333,0.3284964036260334,-0.2484795979699299,8,True
469,434,366,0.5425,14637.814521732267,0.46378145217322664,-0.21696363563482768,6,True
470,424,376,0.53,11486.470403982259,0.14864704039822585,-0.368231178571202,7,True
471,427,373,0.53375,12353.029839698162,0.2353029839698162,-0.3405076521856363,12,True
472,425,375,0.53125,11768.349618932672,0.1768349618932672,-0.2881991886716341,7,True
473,414,386,0.5175,9013.572493740403,-0.09864275062595973,-0.3253470299736152,7,False
474,427,373,0.53375,12353.02983969814,0.23530298396981397,-0.30244640232822195,7,True
475,412,388,0.515,8586.951848933919,-0.14130481510660808,-0.43005352912884465,10,False
476,412,388,0.515,8586.951848933915,-0.14130481510660853,-0.25273367295610416,9,False
477,432,368,0.54,13944.993348534214,0.39449933485342137,-0.2245237520573542,8,True
478,410,390,0.5125,8180.523550136899,-0.1819476449863101,-0.33065113478075114,13,False
479,426,374,0.5325,12057.146180032641,0.20571461800326407,-0.19835562180302924,6,True
480,417,383,0.52125,9693.572182004278,-0.03064278179957214,-0.24971980746699984,8,False
481,415,385,0.51875,9234.766528903154,-0.07652334710968467,-0.4432833004611262,9,False
482,424,376,0.53,11486.470403982272,0.14864704039822718,-0.43399638723025424,9,True
483,428,372,0.535,12656.17451608768,0.26561745160876793,-0.2558791922264205,8,True
484,420,380,0.525,10424.872237171547,0.04248722371715474,-0.25860866216326606,7,True
485,412,388,0.515,8586.951848933937,-0.1413048151066063,-0.32436236173714783,8,False
486,428,372,0.535,12656.174516087682,0.26561745160876815,-0.25598028573701403,7,True
487,419,381,0.52375,10175.172415418725,0.017517241541872508,-0.30755433550951317,7,True
488,424,376,0.53,11486.470403982243,0.1486470403982243,-0.2702777620381964,8,True
489,441,359,0.55125,17345.187112239004,0.7345187112239004,-0.20725242568207713,10,True
490,411,389,0.51375,8381.274474928983,-0.16187255250710164,-0.4123773410842595,8,False
491,428,372,0.535,12656.174516087684,0.2656174516087684,-0.2971650316911264,6,True
492,420,380,0.525,10424.872237171523,0.0424872237171523,-0.39670318127357596,7,True
493,409,391,0.51125,7984.581074695286,-0.2015418925304714,-0.4180050463994188,8,False
494,421,379,0.52625,10680.699719315508,0.06806997193155073,-0.30979833561067904,6,True
495,417,383,0.52125,9693.572182004287,-0.03064278179957125,-0.40534471712552056,8,False
496,400,400,0.5,6419.355943349338,-0.35806440566506614,-0.4445476400201922,6,False
497,415,385,0.51875,9234.76652890314,-0.07652334710968611,-0.28065841148316606,8,False
498,427,373,0.53375,12353.029839698202,0.2353029839698202,-0.2718932811432275,6,True
499,415,385,0.51875,9234.766528903163,-0.07652334710968367,-0.36362083011576474,8,False
500,409,391,0.51125,7984.58107469527,-0.20154189253047294,-0.4127427386541367,11,False
501,416,384,0.52,9461.388689398604,-0.05386113106013968,-0.23417134141278106,8,False
502,442,358,0.5525,17770.839863206897,0.7770839863206898,-0.2629634528346947,8,True
503,409,391,0.51125,7984.581074695279,-0.20154189253047206,-0.2967680244285186,10,False
504,409,391,0.51125,7984.581074695305,-0.2015418925304695,-0.36791054073142704,9,False
505,428,372,0.535,12656.174516087685,0.2656174516087686,-0.31930039714040737,7,True
506,432,368,0.54,13944.993348534224,0.3944993348534225,-0.2453460504927616,6,True
507,422,378,0.5275,10942.805235293512,0.09428052352935112,-0.31847763773613724,7,True
508,437,363,0.54625,15742.116874495829,0.5742116874495828,-0.2573248075477459,11,True
509,419,381,0.52375,10175.172415418696,0.01751724154186962,-0.37111085582016023,11,True
510,421,379,0.52625,10680.699719315498,0.06806997193154984,-0.3593754407866179,9,True
511,403,397,0.50375,6903.64339356553,-0.30963566064344705,-0.35407273576169684,9,False
512,426,374,0.5325,12057.146180032634,0.2057146180032634,-0.2352436256731667,6,True
513,424,376,0.53,11486.47040398224,0.14864704039822407,-0.2647949701669924,7,True
514,414,386,0.5175,9013.572493740441,-0.09864275062595584,-0.4312827307800563,11,False
515,424,376,0.53,11486.470403982254,0.1486470403982254,-0.2644952419931672,9,True
516,415,385,0.51875,9234.766528903145,-0.07652334710968556,-0.4215476184613567,6,False
517,423,377,0.52875,11211.34284872876,0.12113428487287603,-0.30012352300360434,7,True
518,409,391,0.51125,7984.581074695304,-0.2015418925304696,-0.4423950081895772,9,False
519,426,374,0.5325,12057.146180032645,0.20571461800326452,-0.30865743562746106,8,True
520,400,400,0.5,6419.35594334932,-0.35806440566506803,-0.5188467244536217,9,False
521,419,381,0.52375,10175.172415418694,0.0175172415418694,-0.33986611415608314,8,True
522,442,358,0.5525,17770.839863206867,0.7770839863206866,-0.1599344802657766,8,True
523,425,375,0.53125,11768.349618932662,0.17683496189326608,-0.2160954186195052,8,True
524,420,380,0.525,10424.872237171521,0.04248722371715208,-0.20620325318407107,7,True
525,401,399,0.50125,6576.887626290969,-0.3423112373709031,-0.4082034824749069,8,False
526,423,377,0.52875,11211.34284872875,0.12113428487287492,-0.21376044412094364,9,True
527,428,372,0.535,12656.174516087729,0.2656174516087728,-0.2967277204710753,9,True
528,418,382,0.5225,9931.45348240629,-0.006854651759370944,-0.3255833099504576,14,False
529,438,362,0.5475,16128.430109996101,0.6128430109996101,-0.27399858412332045,7,True
530,425,375,0.53125,11768.349618932665,0.17683496189326653,-0.21009821279542495,9,True
531,393,407,0.49125,5417.3726140679055,-0.45826273859320943,-0.5173100516070106,7,False
532,434,366,0.5425,14637.81452173231,0.4637814521732311,-0.2125059271976114,7,True
533,415,385,0.51875,9234.766528903137,-0.07652334710968622,-0.3423252090968616,9,False
534,445,355,0.55625,19111.503132466638,0.9111503132466638,-0.17183735458878224,6,True
535,438,362,0.5475,16128.43010999606,0.6128430109996059,-0.18005599406144457,7,True
536,408,392,0.51,7793.3318751115075,-0.22066681248884923,-0.3659416289544931,9,False
537,403,397,0.50375,6903.643393565525,-0.3096356606434475,-0.4864469235716803,12,False
538,416,384,0.52,9461.388689398626,-0.05386113106013746,-0.27268424812800374,6,False
539,427,373,0.53375,12353.029839698162,0.2353029839698162,-0.22538263423438776,10,True
540,418,382,0.5225,9931.45348240628,-0.006854651759372055,-0.3439734511660093,7,False
541,415,385,0.51875,9234.76652890315,-0.076523347109685,-0.4156242613154365,9,False
542,419,381,0.52375,10175.172415418698,0.017517241541869844,-0.470334205300447,7,True
543,408,392,0.51,7793.331875111503,-0.22066681248884967,-0.4191024064822243,10,False
544,406,394,0.5075,7424.466336829105,-0.25755336631708947,-0.3692242174881849,9,False
545,413,387,0.51625,8797.676567743561,-0.1202323432256438,-0.36277860549726515,6,False
546,430,370,0.5375,13284.964036260388,0.3284964036260387,-0.2671775400145989,10,True
547,441,359,0.55125,17345.18711223905,0.7345187112239051,-0.28081263636283926,10,True
548,433,367,0.54125,14287.204980073393,0.42872049800733936,-0.19852749217691157,6,True
549,419,381,0.52375,10175.172415418707,0.01751724154187073,-0.2568043280898751,9,True
550,428,372,0.535,12656.174516087714,0.2656174516087715,-0.3314066787823088,9,True
551,434,366,0.5425,14637.814521732314,0.4637814521732315,-0.2608685109579906,7,True
552,410,390,0.5125,8180.523550136898,-0.18194764498631022,-0.3594624736783034,9,False
553,417,383,0.52125,9693.572182004284,-0.030642781799571694,-0.2095899364819298,7,False
554,407,393,0.50875,7606.663536564675,-0.2393336463435325,-0.42131179516183004,8,False
555,441,359,0.55125,17345.187112239062,0.7345187112239062,-0.24847959796992947,7,True
556,413,387,0.51625,8797.676567743581,-0.1202323432256418,-0.4319126161280593,6,False
557,425,375,0.53125,11768.349618932682,0.17683496189326808,-0.19311735628714632,7,True
558,411,389,0.51375,8381.274474928952,-0.16187255250710475,-0.3450185338353159,8,False
559,419,381,0.52375,10175.172415418738,0.01751724154187384,-0.3406350382163291,12,True
560,418,382,0.5225,9931.453482406287,-0.0068546517593713885,-0.4110860381859378,9,False
561,438,362,0.5475,16128.430109996123,0.6128430109996124,-0.18242684233753392,7,True
562,448,352,0.56,20553.308385750646,1.0553308385750646,-0.23983894480395662,9,True
563,431,369,0.53875,13610.978477727691,0.3610978477727691,-0.22718613213845174,7,True
564,412,388,0.515,8586.951848933933,-0.14130481510660664,-0.2823895878146965,12,False
565,411,389,0.51375,8381.274474928954,-0.16187255250710464,-0.36095380105779484,9,False
566,423,377,0.52875,11211.342848728766,0.12113428487287647,-0.3384014127917898,13,True
567,423,377,0.52875,11211.342848728718,0.12113428487287181,-0.20641892313421162,9,True
568,401,399,0.50125,6576.887626290966,-0.3423112373709034,-0.44873323257625897,6,False
569,402,398,0.5025,6738.285153617821,-0.3261714846382179,-0.4405821095505412,10,False
570,418,382,0.5225,9931.453482406312,-0.006854651759368835,-0.23108261055317625,9,False
571,407,393,0.50875,7606.663536564685,-0.2393336463435315,-0.4159876398740545,10,False
572,420,380,0.525,10424.872237171523,0.0424872237171523,-0.22091165522735512,8,True
573,412,388,0.515,8586.95184893392,-0.14130481510660797,-0.2569478820628457,10,False
574,401,399,0.50125,6576.887626290977,-0.3423112373709023,-0.39331636281538396,8,False
575,413,387,0.51625,8797.676567743561,-0.1202323432256438,-0.39878720384215094,10,False
